game_id,game_name,game_des,game_yr_pub,min_players,max_players,min_play_time,max_play_time,min_age,num_ratings,avg_rating,bayes_avg_rating,overall_rank_bayesavg,family_rank_bayes,complexity,categories,mechanics,families,implementations,designers,publishers
712,Blood Bowl (Third Edition),"Blood Bowl is a game of Fantasy Football.  The basic game features a match between a human team and an orc team.  Ostensibly the teams are playing football.  In fact each team takes turns moving, blocking and advancing the football down the field.  The game comes with plastic miniatures.&#10;&#10;This game is a part of the Blood Bowl Series&#10;&#10;",1994,2,2,180,180,12,5410,7.54727,6.98474,420|6.98474,thematic/94/7.15856|strategygames/298/7.01864,2.9814,Fantasy|Fighting|Miniatures|Sports,Dice Rolling|Grid Movement|Variable Player Powers,Game: Blood Bowl|Players: Two Player Only Games|Series: Specialist Games (Games Workshop)|Setting: Warhammer Fantasy Board Games|Theme: Fantasy Sports,Blood Bowl (2016 Edition)|Blood Bowl: Living Rulebook|Dungeonbowl|Blood Bowl (Second Edition),Jervis Johnson,Games Workshop Ltd.
83330,Mansions of Madness,"Description from the publisher:&#10;&#10;Horrific monsters and spectral presences lurk in manors, crypts, schools, monasteries, and derelict buildings near Arkham, Massachusetts. Some spin dark conspiracies while others wait for hapless victims to devour or drive insane. It&rsquo;s up to a handful of brave investigators to explore these cursed places and uncover the truth about the living nightmares within.&#10;&#10;Designed by Corey Konieczka, Mansions of Madness is a macabre game of horror, insanity, and mystery for two to five players. Each game takes place within a pre-designed story that provides players with a unique map and several combinations of plot threads. These threads affect the monsters that investigators may encounter, the clues they need to find, and which climactic story ending they will ultimately experience. One player takes on the role of the keeper, controlling the monsters and other malicious powers within the story. The other players take on the roles of investigators, searching for answers while struggling to survive with their minds intact.&#10;&#10;Do you dare enter the Mansions of Madness?&#10;&#10;",2011,2,5,120,180,13,13152,7.28442,6.98365,423|6.98365,thematic/121/7.04995,3.2439,Adventure|Exploration|Fantasy|Fighting|Horror|Miniatures|Murder/Mystery|Puzzle,Area Movement|Dice Rolling|Hand Management|Modular Board|Pick-up and Deliver|Role Playing|Scenario / Mission / Campaign Game|Team-Based Game|Variable Player Powers,Category: Dungeon Crawler|Components: Miniatures|Game: Mansions of Madness|Players: One versus Many|Series: Arkham Horror Files (Fantasy Flight Games)|Theme: Cthulhu Mythos|Theme: Mad Science / Mad Scientist|Theme: Spooky Old Houses,Mansions of Madness: Second Edition|Mansions of Madness: Second Edition – Recurring Nightmares: Figure and Tile Collection,Corey Konieczka,Fantasy Flight Games|Arclight|Edge Entertainment|Galakta|Heidelberger Spieleverlag|Stratelibri|Wargames Club Publishing
226522,Exit: The Game – Dead Man on the Orient Express,"Exit: The Game &ndash; Dead Man on the Orient Express is a puzzle game modeled after escape rooms.&#10;&#10;Starting with season 3, the Exit series is divided into difficulty levels. &quot;Dead Man on the Orient Express&quot; is categorized at hard level.&#10;&#10;",2017,1,4,60,120,12,3933,7.65825,6.98017,426|6.98017,thematic/76/7.24975|familygames/60/7.15373,2.7069,Deduction|Murder/Mystery|Puzzle|Real-time,Cooperative Game,Admin: Better Description Needed!|Category: Escape Room Games|Players: Games with Solitaire Rules|Series: Exit – The Game,,Inka Brand|Markus Brand,"KOSMOS|999 Games|Devir|Dino Toys s. r. o.|Galakta|Giochi Uniti|Group SNE|IELLO|Kaissa Chess & Games|Korea Boardgames Co., Ltd.|Piatnik|Spilbræt.dk|Zvezda"
136063,Forbidden Desert,"Game description from the publisher:&#10;&#10;Gear up for a thrilling adventure to recover a legendary flying machine buried deep in the ruins of an ancient desert city. You'll need to coordinate with your teammates and use every available resource if you hope to survive the scorching heat and relentless sandstorm. Find the flying machine and escape before you all become permanent artifacts of the forbidden desert!&#10;&#10;In Forbidden Desert, a thematic sequel to Forbidden Island, players take on the roles of brave adventurers who must throw caution to the wind and survive both blistering heat and blustering sand in order to recover a legendary flying machine buried under an ancient desert city. While featuring cooperative gameplay similar to Forbidden Island, Forbidden Desert is a fresh, new game based around an innovative set of mechanisms such as an ever-shifting board, individual resource management, and a unique method for locating the flying machine parts.&#10;&#10;",2013,2,5,45,45,10,27812,7.11609,6.98161,424|6.98161,familygames/104/6.99347,2.048,Adventure|Fantasy|Science Fiction,Action Points|Bias|Cooperative Game|Grid Movement|Hand Management|Map Reduction|Modular Board|Pick-up and Deliver|Set Collection|Solo / Solitaire Game|Square Grid|Variable Player Powers,Components: Dynamic Event Boards|Misc: Mensa Select|Series: Forbidden Games (Gamewright)|Theme: Deserts,Forbidden Sky|Forbidden Island,Matt Leacock,"Gamewright|ADC Blackfire Entertainment|AURUM, Inc.|Cocktail Games|Competo / Marektoy|Devir|FoxMind Israel|Kaissa Chess & Games|Lifestyle Boardgames Ltd|Rebel Sp. z o.o.|Reflexshop|Schmidt Spiele|Sovranti|uplay.it edizioni|White Goblin Games"
146791,Shadows of Brimstone: City of the Ancients,"Shadows of Brimstone: City of the Ancients is a fast-paced, fully cooperative, dungeon-crawl board game set in the Old West, with a heavy dose of unspeakable horror! Players create characters, taking on the role of a classic Western Hero Archetype, such as the Law Man, Gunslinger, or Saloon Girl. Forming an adventuring posse, the Heroes venture down into the dark mines, overrun with all manner of ancient demons and foul creatures from another world. With tactical gameplay, lots of dice, and a robust card-driven exploration system, no two games are ever the same as the heroes explore the mines finding new enemies to fight, new loot to collect, and new dangers to overcome. Players can even find portals to other worlds, stepping through to continue their adventures on the other side!&#10;&#10;An exciting campaign system allows the players to visit local frontier towns between adventures, spending their hard-earned loot and building their characters from game to game! As players find fantastic gear and artifacts to equip their heroes, they also gain experience from their adventures. This experience is used to level up, guiding the hero's path through an expansive, class-specific upgrade tree of new skills and abilities, allowing each player to develop their hero to fit their own play style.&#10;&#10;In City of the Ancients, players will encounter portals to the otherworld on the Plains of Targa, finding an ancient frozen city whose living inhabitants are nowhere to be found.  Instead, great mechanical keepers wander the city going about their duties - until interrupted by the arrival of the players' characters!&#10;&#10;So load up yer' six shooter, throw on yer' hat and poncho, and gather the posse as the darkness is coming, and all hell's about to break loose...in the Shadows of Brimstone!&#10;&#10;Can be used together with Shadows of Brimstone: Swamps of Death to raise the maximum players to 6.&#10;&#10;",2014,1,4,120,120,12,3623,7.96094,6.98128,425|6.98128,thematic/71/7.26678,3.3462,Adventure|American West|Exploration|Fantasy|Fighting|Horror|Miniatures,Cooperative Game|Dice Rolling|Grid Movement|Modular Board|Role Playing|Variable Player Powers,Category: Dungeon Crawler|Crowdfunding: Kickstarter|Game: Shadows of Brimstone|Mechanism: Campaign Games|Players: Games with Solitaire Rules,Shadows of Brimstone: City of the Ancients (Revised Edition),Jason C. Hill,Flying Frog Productions
177639,Raptor,"Mamma Raptor has escaped from her run and laid her eggs in the park. A team of scientists must neutralize her and capture the baby raptors before they run wild into the forest.&#10;&#10;Raptor is a card driven boardgame with tactical play and some double guessing. Players use their cards to move their pawns (scientists on one side, Mother and baby raptors on the other) on the board. Every round, the player who played the lowest ranked card can use the corresponding action, while his opponent has movement / attack points equal to the difference between the two cards values. The scientists can use fire, can move by jeep on the tracks, and can even call for reinforcements, while the mamma raptor can hide in the bushes, yell to frighten the scientists, and call for her babies.&#10;&#10;",2015,2,2,30,30,9,8823,7.29326,6.97732,428|6.97732,strategygames/292/7.02558,2.0751,Animals|Fighting|Science Fiction,Action Points|Action Retrieval|Grid Movement|Hand Management|Modular Board|Simultaneous Action Selection|Take That|Variable Player Powers,Animals: Dinosaurs|Components: Miniatures|Components: Multi-Use Cards|Players: Two Player Only Games|Series: Duo Collection (Matagot),,Bruno Cathala|Bruno Faidutti,"Matagot|Boardgame Mall|Fun Supply|Hobby Japan|Lavka Games|Pegasus Spiele|Surfin' Meeple China|Swan Panasia Co., Ltd."
256730,Pipeline,"The refinement of oil has long been part of the government-controlled energy sector. Amassed with an incredibly complex and inefficient system of refineries, the government has felt the severe pressures of worldwide demand and the ever-increasing global standards for refinement. Unable to keep up with demand, the government has only one option: privatizing the oil industry.&#10;&#10;This is where you come in. Seeking to capitalize on this new opportunity, in Pipeline you start a company in the oil business. You will focus on building a much more efficient pipeline network in your refinery, hiring experts that provide valuable benefits over your competitors, and managing the logistics of purchasing and selling your refined oil in the various markets. You will need more than strong economic skills &ndash; carefully crafting an interweaving network of pipelines just might ensure your victory!&#10;&#10;",2019,2,4,60,120,12,3888,7.6662,6.97273,431|6.97273,strategygames/247/7.11745,3.8952,Economic|Industry / Manufacturing,Action Drafting|Commodity Speculation|Contracts|End Game Bonuses|Market|Network and Route Building|Tile Placement|Turn Order: Claim Action,Misc: LongPack Games|Theme: Oil / Gas / Petroleum,,Ryan Courtney,Capstone Games|Game Harbor|Maldito Games|sternenschimmermeer
158899,Colt Express,"On the 11th of July, 1899 at 10 a.m., the Union Pacific Express has left Folsom, New Mexico, with 47 passengers on board. After a few minutes, gunfire and hurrying footsteps on the roof can be heard. Heavily armed bandits have come to rob honest citizens of their wallets and jewels. Will they succeed in stealing the suitcase holding the Nice Valley Coal Company's weekly pay, despite it having been placed under the supervision of Marshal Samuel Ford? Will these bandits hinder one another more than the Marshal since only the richest one of them can come out on top?&#10;&#10;In Colt Express, you play a bandit robbing a train at the same time as other bandits, and your goal is to become the richest outlaw of the Old West. The game consists of five rounds, and each round has two phases:&#10;&#10;&#10;    Phase 1: Schemin' Each player plays 2-5 action cards on a common pile, with the cards being face up or face down depending on the type of the round. Instead of playing a card, a player can draw three cards from her deck.&#10;    Phase 2: Stealin' The action cards are carried out in the order they were played, with a player's best laid plans possibly not panning out due to mistakes and oversights!&#10;&#10;&#10;The game takes place in a 3D train in which the bandits can move from one car to another, run on the roof, punch the other bandits, shoot them, rob the passengers, or draw the Marshal out of position. The train has as many cars as the number of players, and each car is seeded with gems, bags of loot or suitcases at the start of play.&#10;&#10;Each player starts a round with six cards in hand, with each card showing one of these actions. At the start of a round, a round card is revealed, showing how many cards will be played; whether they'll be played face up or face down, or individually or in pairs; and what action will occur at the end of the round (e.g., all bandits on top of the train move to the engine). You can pick up loot, gems or suitcases only by playing a &quot;steal&quot; card when you're in a train car that holds one of these items &mdash; but since everyone is planning to get these goods, you'll need to move, punch and shoot to get others out of your way. You can punch someone only in the same car as you, and when you do, the other bandit drops one of the goods he's collected and is knocked into an adjacent car.&#10;&#10;Each player's character has a special power, such as starting the round with an extra card, playing your first card face down, or pocketing a bag of loot when you punch someone instead of letting it hit the ground.&#10;&#10;You can shoot someone in an adjacent car or (if you're running on top of the train) anyone in sight, and when you do, you give that player one of your six bullet cards; that card gets shuffled in the opponent's deck, possibly giving her a dead card in hand on a future turn and forcing her to draw instead of playing something. If the Marshal ends up in the same car as you, likely due to other bandits luring him through the train, he'll be happy to give you a bullet, too.&#10;&#10;At the end of the game, whoever fired the most bullets receives a $1,000 braggart bonus, and whoever bagged the richest haul wins!&#10;&#10;",2014,2,6,40,40,10,27617,7.10762,6.97434,429|6.97434,familygames/106/6.98979,1.8213,American West|Fighting|Trains,Action Queue|Action Retrieval|Hand Management|Memory|Programmed Movement|Take That|Turn Order: Progressive|Variable Player Powers,Components: 3-Dimensional (3D)|Components: Wooden pieces & boards|Digital Implementations: Board Game Arena|Game: Colt Express|States: New Mexico|Theme: Mystery / Crime,Colt Super Express,Christophe Raimbault,Ludonaute|Asmodee|Asterion Press|Brädspel.se|Broadway Toys LTD|Fantasmagoria|GateOnGames|Gém Klub Kft.|GoKids 玩樂小子|Happy Baobab|Hobby Japan|Ideal Board Games|KADABRA|Kaissa Chess & Games|Lautapelit.fi|Lifestyle Boardgames Ltd|Lord of Boards|MINDOK|Rebel Sp. z o.o.|Siam Board Games
62227,"Labyrinth: The War on Terror, 2001 – ?","From the box:&#10;&#10;2001: The &ldquo;American Century&rdquo; had closed with a single Cold War superpower standing and a pause in conflict that some at the time dubbed &ldquo;The End of History&rdquo;. It wasn&rsquo;t.&#10;&#10;In the Middle East and South Asia, an Islamic revival was underway. Resentments bred in part of US support for the regions&rsquo; anti-Soviet tyrannies soon erupted into a new struggle against the West. Wealthy Saudi fanatic Usama bin Ladin issued a declaration of holy war against America in 1996 and then fired the first shots with spectacular terrorist attacks on US targets in East Africa in 1998 and the Arab Peninsula in 2000.&#10;&#10;Bin Ladin&rsquo;s al-Qaeda organization plotted securely under the protection of the Taliban, a fundamentalist movement in Afghanistan born of the anti-Soviet &ldquo;Bear Trap&rdquo; of the 1980s. By 2001, al-Qaeda had set in motion even more devastating strikes &mdash; this time within the US Homeland &mdash; that Bin Ladin hoped would light off a global Muslim uprising. Uprising or not, the Western response to those September 11th attacks would reshape international affairs from London to Jakarta and from Moscow to Dar es Salaam.&#10;&#10;Labyrinth takes 1 or 2 players inside the Islamist jihad and the global war on terror. With broad scope, ease of play, and a never-ending variety of event combinations similar to GMT&rsquo;s highly popular Twilight Struggle, Labyrinth portrays not only the US efforts to counter extremists&rsquo; use of terrorist tactics but the wider ideological struggle &mdash; guerrilla warfare, regime change, democratization, and much more.&#10;&#10;From the award-winning designer of Wilderness War and later Andean Abyss, Cuba Libre, A Distant Plain, and Fire in the Lake, Labyrinth combines an emphasis on game play with multifaceted simulation spanning recent history and near future. In the 2-player game, one player takes the role of jihadists seeking to exploit world events and Islamic donations to spread fundamentalist rule over the Muslim world. The other player as the United States must neutralize terrorist cells while encouraging Muslim democratic reform to cut off extremism at its roots. With the game&rsquo;s solitaire system, a single player as the US takes on ascending levels of challenge in defeating al-Qaeda and its allies.&#10;&#10;The jihadists must operate in a hostile environment &mdash; staying below the authorities&rsquo; radar while plotting terrorist attacks and building for the Muslim revolution. Will Iran&rsquo;s Shia mullahs help or hinder the Sunni jihadists? Will the gradual spread of Islamist rule bring final victory &mdash; or will it be a sudden strike at the United States with an Islamic weapon of mass destruction?&#10;&#10;The United States has the full weight of its military force and diplomacy at the ready &mdash; but it can&rsquo;t be everywhere: will technological and material superiority be enough? US forces can invade and topple Islamist regimes, but how will the Muslim &ldquo;street&rdquo; react? And if quagmire results, how will the US find its way out?&#10;&#10;Labyrinth features distinct operational options for each side that capture the asymmetrical nature of the conflict, while the event cards that drive its action pose a maze of political, religious, military, and economic issues. In the parallel wars of bombs and ideas, coordinated international effort is key &mdash; but terrorist opportunities to disrupt Western unity are many. The Towers have fallen, but the global struggle has only just begun. &ldquo;Let&rsquo;s roll!&rdquo;&#10;&#10;",2010,1,2,180,180,12,4587,7.58857,6.96982,434|6.96982,wargames/54/7.38821|strategygames/278/7.05148,0.0,Arabian|Modern Warfare|Political|Wargame,Action Points|Action/Event|Area Majority / Influence|Campaign / Battle Card Driven|Command Cards|Dice Rolling|Events|Hand Management|Point to Point Movement|Scenario / Mission / Campaign Game|Simulation|Solo / Solitaire Game|Stat Check Resolution|Sudden Death Ending|Tug of War|Variable Player Powers,Continents: Asia|Country: USA|History: War in Afghanistan|Players: Games with Solitaire Rules|Players: Wargames with Solitaire Rules|Region: Middle East|Region: North Africa,,Volko Ruhnke,GMT Games|Asterion Press|Bard Centrum Gier|Udo Grebe Gamedesign
291572,Oath: Chronicles of Empire and Exile,"In Oath, one to six players guide the course of history in an ancient land. Players might take the role of agents bolstering the old order or scheme to bring the kingdom to ruin. The consequences of one game will ripple through those that follow, changing what resources and actions future players may have at their disposal and even altering the game's core victory condition.&#10;&#10;If a player seizes control by courting anarchy and distrust, future players will have to contend with a land overrun by thieves and petty warlords. In a later game, a warlord might attempt to found a dynasty, creating a line of rulers that might last generations or be crushed by the rise of a terrible, arcane cult.&#10;&#10;In Oath, there are no fancy production tricks, app-assisted mechanisms or production gimmicks. The game can be reset at any time and doesn't require the same play group from one game to the next. A player might use the fully-featured solo mode to play several generations during the week and then use that same copy of the game for Saturday game-night with friends. There are no scripted narratives or predetermined end points. The history embedded in each copy of Oath will grow to be as unique as the players who helped build it.&#10;&#10;&mdash;description from the publisher&#10;&#10;",2021,1,6,45,150,10,3352,7.95431,6.98513,419|6.98513,thematic/96/7.14031|strategygames/254/7.11038,4.0081,Fantasy|Political,Action Points|Area Majority / Influence|Area Movement|Dice Rolling|Hand Management|Map Addition|Map Reduction|Negotiation|Open Drafting|Prisoner's Dilemma|Scenario / Mission / Campaign Game|Storytelling|Variable Set-up,Admin: Better Description Needed!|Crowdfunding: Kickstarter|Mechanism: Tableau Building|Players: Games with Solitaire Rules,,Cole Wehrle,"Leder Games|2Tomatoes Games|Korea Boardgames Co., Ltd.|Matagot|Portal Games|Spielworxx"
156858,Black Orchestra,"As Hitler's grasp on Germany tightens and his maniacal fervor is unmasked, men from the highest levels of the Reich begin to plot his assassination. As the clock ticks and Hitler's ambitions grow, these daring few must build their strength and prepare for the perfect moment to strike. The Gestapo hound their trail, calling these conspirators &quot;Schwarze Kapelle&quot;, the Black Orchestra. Will this band of daring patriots save their country from utter ruin before it is too late?&#10;&#10;Black Orchestra begins with each player choosing a historic figure involved in the conspiracy against Hitler. In this dark and dangerous pursuit, motivation is perhaps your greatest weapon. If you can stay true to your convictions in the face of overwhelming threat and inspire your comrades, then you will be able to use your special ability, attempt plots, and even become zealous (necessary for some extremely daring plots).&#10;&#10;But every move you make may also increase the suspicion of the authorities. The Gestapo will make routine sweeps, and any players with high suspicion will be arrested and interrogated (possibly resulting in other players being arrested). If you are all arrested or if the Gestapo finds your secret papers, you lose. And the suspicion placed on each conspirator will increase the chances their plots are detected.&#10;&#10;On a turn, players may take three actions, such as moving, searching for an item, or drawing a card; or, at the cost of one action per die, roll the dice in an attempt to gain even more actions &mdash; at the risk of attracting the suspicion of the gestapo. This dice rolling &quot;Conspire&quot; action allows players to make bold moves when most needed.&#10;&#10;After the actions have been taken, an event card is drawn. The game is played over seven stages of World War 2, represented by seven stacks of event cards. These cards walk you through the events of WWII in a roughly (but not strictly) chronological order. New stages open up new areas of the board, cause Hitler and his deputies to interact with the Conspirators, and present various opportunities or threats. During the final stage, many board spaces become off-limits, as the Allies move closer to Germany.&#10;&#10;To win, players must collect a plot card and fulfill all necessary requirements listed (such as having Hitler be in a certain space and possessing certain items--detonator &amp; fuse, etc.). The active player may then attempt the plot by rolling the indicated dice, including all additional modifiers and helpful Action cards. The total of number of &quot;Target&quot; symbols needed to kill Hitler is based on Hitler's military support, but a Conspirator's security level decides if any &quot;Eagles&quot; rolled will see them detected, and foil the plot regardless. Players must consider their ability to successfully complete a plot and the relative suspicion levels of the different Conspirators involved.&#10;&#10;Players will need to work together and agree on the wisest course of action, as well as have a little luck, to succeed. The phenomenon of one player dominating the game because of its cooperative nature is mitigated by the fact that there are no certainties, and often a player will need to make a bold or reckless move to keep the conspiracy alive. Cool heads often prevail, but play it too cool and you may miss your chance. The co-operative dynamic gets really interesting if a player is ever arrested, and fails to resist interrogation, then they will need to make a big decision all by themselves, without revealing their options to the group. No one player can guarantee success. It is hoped that players will have tense conversations similar to those had by the real conspirators and enjoy a truly unique historical experience.&#10;&#10;",2016,1,5,90,90,14,5182,7.52212,6.97205,432|6.97205,thematic/95/7.14903,2.4069,Spies/Secret Agents|World War II,Action Points|Cooperative Game|Dice Rolling|Die Icon Resolution|Hand Management|Pick-up and Deliver|Point to Point Movement|Push Your Luck|Set Collection|Solo / Solitaire Game|Tech Trees / Tech Tracks|Variable Player Powers,Cities: Berlin (Germany)|Country: Germany|Crowdfunding: Kickstarter|Players: Games with Solitaire Rules,,Philip duBarry,Game Salute|Asmodee|Asmodee Italia|Ludonova|REXhry|Starling Games (II)
233312,Stuffed Fables,"Stuffed Fables is an unusual adventure game in which players take on the roles of brave stuffies seeking to save the child they love from a scheming, evil mastermind. Make daring melee attacks, leap across conveyor belts, or even steer a racing wagon down a peril-filled hill. The game delivers a thrilling narrative driven by player choices. Players explore a world of wonder and danger, unlocking curious discoveries. The chapters of Stuffed Fables explore the many milestones of a child's life, creating a memorable tale ideal for families, as well as groups of adults who haven't forgotten their childlike sense of wonder.&#10;&#10;Stuffed Fables is the first &quot;AdventureBook Game&quot;, a new product line from Plaid Hat Games in which all of the action takes place in the unique storybook &mdash; a book that acts as your rules reference, story guide, and game board, all in one! Each adventure in the game takes place over several pages of the immersive AdventureBook. The book opens flat onto the table to reveal a colorful map or other illustration central to playing the game, with choices, story, and special rules on the opposite page.&#10;&#10;On their turn, a player draws five dice from the bag. The colors of the dice drawn determine the types of actions and options available to the player. White dice can re-stuff stuffies injured in battle. Red dice perform melee attacks while green dice perform ranged attacks. Yellow dice search while blue dice are used for special actions and purple dice can be used as any color. Most dice can always find a strategic use, including moving, using items, or contributing to group tasks. Players can store dice for later, combine dice for stronger actions, or use them one-at-a-time for multiple activations. As turns go by, black dice are also drawn, and after enough appear, minions emerge or attack, and the dice bag is reset!&#10;&#10;Players can encourage each other by sharing dice or their precious stuffing. In addition to fighting minions, each page of the storybook offers numerous points of interest, charming characters to interact or trade with, as well as many unusual challenges. And each page is but one chapter that folds into a branching, overarching story with a multitude of items and a special discovery deck full of surprises.&#10;&#10;",2018,2,4,60,90,7,5676,7.5137,6.97196,433|6.97196,thematic/101/7.11719,2.4118,Adventure|Animals,Cooperative Game|Dice Rolling|Role Playing|Storytelling|Variable Player Powers,Category: Dungeon Crawler|Components: Book as Board|Components: Miniatures|Mechanism: Campaign Games|Series: AdventureBook Games (Plaid Hat)|Theme: Anthropomorphic Animals,Comanauts,Jerry Hawthorne,Plaid Hat Games|Asmodee|Asmodee Italia|CrowD Games|Cube Factory of Ideas|Edge Entertainment|Gém Klub Kft.|MINDOK|Playfun Games|Purple Meeple Games|Summon Games
162082,Deus,"In Deus, players work to develop their own civilizations in a shared environment. Each player starts the game with five building cards, and on a turn a player either uses one of these cards to construct a building or discard one or more cards to make an offering to a god. Cards come in six colors: red for military, green for resource production, blue for trade, brown for scoring, purple for temples, and yellow for a variety of effects.&#10;&#10;When you construct a building, you build it in the appropriate location on the modular game board &mdash; which is sized based on the number of players with the hexagonal tiles composed of seven landscape &quot;circles&quot; &mdash; then you place the card in your personal tableau in the appropriate stack of colored cards and activate the power of all of those cards already in your tableau, starting with the card at the bottom of the stack.&#10;&#10;When you make an offering, you discard cards, then receive the help of a god associated with one of the cards that you discarded, with the number of cards determining the strength of the associated action. You then refill your hand to five cards.&#10;&#10;The game ends either when all the barbarian villages on the game board have been surrounded and attacked or when all the temples have been constructed. Whoever has the most points wins.&#10;&#10;",2014,2,4,60,90,14,7994,7.29974,6.96943,435|6.96943,strategygames/280/7.04951,2.8529,Civilization|Mythology,Area Majority / Influence|End Game Bonuses|Grid Movement|Hand Management|Hexagon Grid|Modular Board|Network and Route Building|Victory Points as a Resource,Digital Implementations: Board Game Arena|Digital Implementations: Boiteajeux|Mechanism: Tableau Building|Mythology: Roman,,Sébastien Dujardin,Pearl Games|Asmodee|Asterion Press|Heidelberger Spieleverlag|Hobby Japan|Maldito Games
171,Chess,"Chess is a two-player, abstract strategy board game that represents medieval warfare on an 8x8 board with alternating light and dark squares. Opposing pieces, traditionally designated White and Black, are initially lined up on either side. Each type of piece has a unique form of movement and capturing occurs when a piece, via its movement, occupies the square of an opposing piece. Players take turns moving one of their pieces in an attempt to capture, attack, defend, or develop their positions. Chess games can end in checkmate, resignation, or one of several types of draws. Chess is one of the most popular games in the world, played by millions of people worldwide at home, in clubs, online, by correspondence, and in tournaments. Between two highly skilled players, chess can be a beautiful thing to watch, and a game can provide great entertainment even for novices. There is also a large literature of books and periodicals about chess, typically featuring games and commentary by chess masters.&#10;&#10;The game has its origins in the Indian game Chaturanga, and became Shatranj when introduced to the Persians. The current form of the game emerged in the second half of the 15th century when the Persians brought Shatranj to Southern Europe. The tradition of organized competitive chess began in the 16th century. The first official World Chess Champion, Wilhelm Steinitz, claimed his title in 1886. The current World Champion is Magnus Carlsen, Norway. Chess is also a recognized sport of the International Olympic Committee.&#10;&#10;",1475,2,2,0,0,6,31605,7.16095,6.97319,430|6.97319,abstracts/44/6.79001,3.6826,Abstract Strategy,Grid Movement|Pattern Movement|Square Grid|Static Capture,Category: Combinatorial|Traditional Games: Chess|Books: Harry Potter|Comic Books: Justice League|Comic Strips: Peanuts|Components: 8 x 8 Grids|Components: Miniatures|Components: Wooden pieces & boards|Digital Implementations: Board Game Arena|Digital Implementations: Tabletopia|Digital Implementations: Triqqy|Fictional Events: Clone Wars|Movies: Shrek|Movies: Star Wars|Movies: Universal Studios Monsters|Players: Two Player Only Games|Promotional: Promo Board Games|Series: 3M Bookshelf Series|Series: Games for Dummies|Series: GoPlay|Series: Take 'N' Play Anywhere (Patch Products)|Toys: Transformers|TV Shows: Hanna-Barbera|TV Shows: Sesame Street|TV Shows: South Park|TV Shows: The Flintstones|TV Shows: The Simpsons|Video Game Theme: Nintendo|Video Game Theme: Super Mario Bros.,,(Uncredited),"(Public Domain)|(Self-Published)|(Unknown)|3M|ABRA|Adams Brothers & Shardlow Ltd.|Air France|Alexander|Allied Van Lines|Ancient Chess|Arrco Playing Card Co.|Bar-Zim|Bayerwald Spiele|Bello Games New York, Inc.|Berwick's Toy Co. Ltd.|Big League Promotions Corp.|Bisonte|Blatz|Bozart Toys|Cardinal|à la carte AG|Cayro, the games|CCI India|Chad Valley Co Ltd.|Challenge Master Game Co Ltd|Character Games LTD|Chess Geeks|ChessUSA|CHH Games|Chupa Chups|Classic Games|Coca-Cola|Colombine BVBA|Comedy Central|Comedy Partners|Creative Crafthouse|Creative Educational Aids Pvt. Ltd.|Crisloid|Dal Negro|Darmon Diffusion|David Westnedge|De La Rue|DeAgostini|Deuce|Dilemma Games|Dourios|DreamWorks|Dynamic Games / Dynamic Design Industries|E.S. Lowe|Efko|EnumeroCribbageBoards|Epoch Playthings|Estrela|Excalibur Electronics|F. W. Woolworth Company|Fame Products|Fifth Avenue Crystal Ltd.|Friendly Games, Inc.|Fundex|Game Factory|Gibsons|Golden|Guigou|H. Baron|Handfaste|Hartung-Spiele|Hasbro|Hausemann & Hötte N.V.|Hexagames (I)|Heyne|Holdson|Homas Spelen|House Martin|House of Marbles|House of Staunton|Imaginarium|innovative KIDS|Inovac Rima SA|Intex Syndicate|Invicta Games|Italocremona|John Jaques of London|Jumbo|K & C Ltd|K.E. Mathiasen A/S|King International|Kingsway Inc|Kitfix Swallow Group|Klee|Klopffleisch|L. P. Septímio|Lagoon Games|Lardy International|LEGO|Lindop (William Lindop LTD)|Longfield Games|Ludens Planet|Magnetic Poetry Inc|Majora|Manchester United Football Club|Marigó|The Mark of Westminster|Masters Games|Mattel, Inc.|MB Jeux|MB Spellen|Melissa & Doug|Merit|Millenium|Milton Bradley|Monkey Pod Games|The Museum of Modern Art (MoMA)|Musketeer Chess|Neroulia|nestorgames|Nintendo Co., Ltd.|The Noble Collection|Noris Spiele|O'Gowna Studio|The Op|Open Board Games|Oriental Trading Company|Pacific Game Company|Parker Brothers|Patch Products|Paul Lamond Games Ltd|Pavilion|Peri Spiele|Piatnik|Piet Hein A/S|Pin International|Pleasantime Games|Poptoy|Pressman Toy Corp.|The Purple Cow|Ramsons|Research Games, Inc. / Athol / RGI / ARC|Revanche Spelen|Robin and Nell Dale|Rong Fa|Rosiness|Rot Ceramic|Sababa Toys, Inc.|Schmidt International|Schmidt Spiele|Selchow & Righter|Si-Si-Spiele|Skor-Mor|Sophisticated Games|Spear's Games|Spencer Gifts|Sterling Games|Studio Anne Carlton (SAC)|Sunrise Chess & Games|Super Accord|Søstrene Grene|Tactic|Tesco|Tezuka Productions|Thomas Salter Ltd|Toy Brokers Ltd|U3|Vilac|Volume-One Products|Waddingtons|Walt Disney Productions (Disney)|Węgiel|Western Publishing Company|Westside Fun Games|WHSmith|Wicked Vision|Wiley Publishing, Inc.|Winning Moves Games (USA)|Wizards of the Coast|WizKids (I)|Wm F. Drueke & Sons, Inc.|Wood Expressions|WorldWise Imports, LLC|Οδύσσεια"
